Otu001,Otu002,Otu003,Otu004,Otu005,Otu006,Otu007,Otu008,Otu009,Otu010,Otu011,Otu012,Otu013,Otu014,Otu015,Otu016,Otu017,Otu018,Otu019,Otu020,Otu021,Otu022,Otu023,Otu024,Otu025,Otu026,Otu027,Otu028,Otu029,Otu030,Otu031,Otu032,Otu033,Otu034,Otu035,Otu036,Otu037,Otu038,Otu039,Otu040,Otu041,Otu042,Otu043,Otu044,Otu045,Otu046,Otu047,Otu048,Otu049,Otu050,Otu051,Otu052,Otu053,Otu054,Otu055,Otu056,Otu058,Otu060,Otu061,Otu062,Otu063,Otu065,Otu066,Otu068,Otu069,Otu070,Otu071,Otu073,Otu074,Otu075,Otu076,Otu079,Otu080,Otu082,Otu083,Otu084,Otu085,Otu087,Otu088,Otu091,Otu095,Otu097,Otu102,Otu105,Otu106,Otu112,Otu113,Bias,model
-2.0892779104829743e-9,-5.513916887213884e-7,-1.193721167913105e-7,-1.243554781014697e-6,-5.645129593613115e-8,-5.99410033583551e-7,-1.2421133695255008e-6,-7.216708247542293e-7,2.3701165622164187e-7,6.154925614635538e-9,8.271759680615426e-25,-1.0812439289481134e-6,-2.768579496088419e-7,-2.048011099539225e-7,7.258023763216882e-8,4.863785920011306e-8,-5.208304089345441e-8,-8.679196550396006e-8,-1.2217976510344185e-7,-1.297290013173178e-6,-3.839264157288925e-7,2.2191147451428368e-7,-2.4576133194470687e-7,4.0085981818686286e-7,-4.4029603525451605e-7,-9.374947360821808e-8,-1.1904695061361007e-8,-3.7762025733100364e-7,8.225760264979122e-7,4.999971925771624e-7,0,0,0,-4.999971925771624e-7,0,0,-9.999943851543246e-8,0,-4.999971925771624e-7,0,-4.999971925771624e-7,0,0,0,0,0,0,0,0,0,4.999971925771624e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.999971925771624e-7,-1.9999887703086487e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.44711339352325913,-0.8600874598725321,-0.5707267425404458,0.6934975185338296,-0.688136854901085,-0.38168696765908183,-0.1892230777048411,-2.3385619713457038,0.7734104245776745,1.382138834499395,-0.464459425039472,-1.7379166412415177,-0.34768292643839355,1.7923487182142037,0.9725611973118619,-0.38110014416877874,-0.5550254972799297,0.8726236039485596,1.006477197549699,-1.0855634253059787,-0.13417827985868946,0.4203791421674264,-0.5363986301718351,0.17681792961598833,-0.9832395250802486,-0.5172778878653015,0,1.5482910320419905,1.9450329695707584,1.0038048384979903,0,0.29319208756798787,0,-0.5477770448960112,0,-1.4311336965399055,-0.3410066545206566,0.29319208756798787,0,-0.441463743634924,0,0,0,0,0,0,0,0,0,0,1.2276597422259572,0,0,-0.4273288580419153,0,0,0,0,0,0,0,0,-1.2218416029010999,0,0,0,0,0,0,0,0,0,0,0,0,-0.441463743634924,-0.5477770448960112,-0.4062774263698424,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.10447941816544079,-0.2936888035008021,0.07542620517804101,-0.3145535648848165,0.0320953312922163,0.10597310403931871,-0.14331128500334644,-0.3504542140682757,0.3242395357725141,0.5086607333961362,-0.04639176755524629,-0.4079103673854771,-0.3684233191935168,0.3324364547943086,-0.16899243064429703,-0.18104584884699743,-0.077759937623189,0.1352380429401786,0.13009429397150613,-0.5631561212216752,-0.21454925819908968,-2.230299335783354e-4,-0.07431473359901944,0.32268127637621785,-0.28384749926540426,0.015445819597960233,-0.24823358513482355,0.30061268938000063,0.6570526070809466,0.3075030061732847,0,0.2162744952871576,-0.3277890021577469,-0.2727384797110044,0,0.4152205923360432,0.010797217256792427,0.2162744952871576,0,0,-0.2727384797110044,0,0,0,0,0,0,0,0,0,0,0,0,0.3075030061732847,0,0,0,0,0,0,0,0,-0.32112706649232625,0,-0.3277890021577469,0,0,0,0,-0.33727456018016516,-0.3160500954738878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
0.0070146734173085245,1.2526083333850435,-1.12582405737065,1.2009799102130643,1.253212467728568,-0.1662487302015352,0.45943904150908216,1.4276166836323874,-0.579894051718162,-0.8986839666081322,0.01367347730952252,0.5498021504548136,0.9670773385547649,-1.7596635462300045,-0.5995795813944308,-1.5427142938380007,0.21229619367794075,-0.36877626655841766,-0.6768895851089615,1.5568425165495465,-0.7822867720171468,0.21741136882687048,1.051627773747016,-0.7471061595164906,0.6348653797791927,-2.018406638908307,0.0926904866872126,0.6198714730314219,-1.9180378000499139,-0.6375092621291334,0,-0.33243849207731896,1.2133104671256782,0.6417944310488827,0,0.3732885917735991,0.495931846839413,-0.33243849207731896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26422067035553426,0,0,0,0,0,0,0,0,0,0,1.2133104671256782,0,0,0,0,0.6354638270824757,0,0,0,0,0,0,0.6417944310488827,1.1411401808734358,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.1973018986298938,-0.19035477815037638,0.08051908904087998,-0.2959578344360437,-0.08664518561468336,0.23496270835455674,-0.019567342904070292,-0.15024419028831762,0.12585558404734967,0.2465034123030483,-0.1924599478308897,-0.3227826318680267,-0.22292687907267847,0.13691288048380162,0.3457736173348002,-0.3424304453730241,-0.2515127846223752,0.3872912443281808,-0.03220387063274165,-0.5446836664903824,-0.1513314735927899,0.3660484299274296,0.037701014576950395,0.14827508394238867,-0.3108564998925562,0.2974601559937277,-0.03300542766016947,0.431316746234549,0.4931826046757674,0.32135811631671285,0,0,-0.29965575958456075,-0.4379505517606254,0,0.3988290917373957,-0.26049786544935893,0,-0.22495439175633494,-0.19175271210635064,-0.2541537711538067,0,0,0,0,0,0,0,0,0,0.3660484299274296,0,0,0.32135811631671285,0,0,0,0,0,0,0,0,-0.28393057854023235,0,-0.29965575958456075,0,0,0,0,0,0,0,0,0,0,-0.19175271210635064,-0.1837967806068187,-0.2666887407261097,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.2562714143731991,-0.10782950044795991,0.11770722677038531,-0.10510168014509993,-0.30925597069111593,0.20108699694284216,-0.1340307855810923,-0.3028681582985488,0.16402323270306415,0.24879444344642979,-0.20863653800857532,-0.6359438697561505,-0.6143897729539336,0.17552064651943808,0.40151771057100843,0.1932209486000106,-0.30927835778121937,-0.015020378272687835,0.06468558905249364,-0.3398088994790357,0.006028179975944814,-0.16070304398932733,-0.5139888989105672,0.31463582306902355,-0.29796543677111276,0.3456131691875418,-0.23155949678471954,-0.02788166491120041,0.5507283718204672,0.2913284011376391,0,0,0,0,0,0.1630093833562694,-0.12416489644463535,0,-0.2716916412210226,-0.167899862513572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004319608931559757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28502475719603276,0,0,0,0,0,-0.167899862513572,-0.2791651475235922,0,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.26039764879859517,-0.3291506880984493,0.1761930665971064,-0.07144594803735872,-0.4032724490439082,0.25368446878030937,-0.1099179155791307,-0.29616641660131443,0.33418115927028863,0.2791223482226721,-0.20561813913831506,-0.3748114895450171,-0.5400586506920871,0.39833494055231716,0.06388141242950181,-0.1380393107579568,-0.310084721231695,0.19149539939964969,0.0703455482143385,-0.3111902333604517,0.20565802723782306,-0.17442663690050778,-0.49343315142408894,0.09278615280424693,-0.27924793125439573,0.5683650371857748,-0.2351339500273127,0.07163039839814792,0.4570790213903269,0.37539830712689415,0,0.2830760399169277,-0.2979225113342442,0,0,0.13421957998037942,0.00840082263297992,0.2830760399169277,-0.26203495459893994,-0.16722697935036507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06114740631846706,0,0,0,0,0,0,0,0,-0.33378052324631663,0,-0.2979225113342442,0,0,0,0,0,0,0,0,0,0,-0.16722697935036507,-0.3373328266764231,0,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.48066582462651336,-0.4316978757411935,-0.18536308924596,-1.7757419020696632,0.04658885445527663,1.514492480485085,-0.784447634663329,-0.5545062792855088,0.44611808837297695,1.3129451077476681,-0.4117547477503373,-1.9486190038828333,-1.2218564419143403,1.1056735844041488,1.6693060068654948,0.3255045581587014,-0.6851207072067659,0.3981231601406729,1.4203398648525514,-0.7092024587619371,0.664329173355441,1.3792601967307545,-0.37924383170654247,1.0959920482278678,-1.1956103923022345,0.5006054823368747,-0.3833010181601147,-1.100753778358766,0.8747272164994359,0,0,0.15446909433220962,0,-0.7947288530291658,0,0.16937824851940828,-0.8803115511671445,0.15446909433220962,-0.45694304771511374,-0.3435787727401642,0,0,0,0,0,0,0,0,0,0,2.0393649858074165,0,0,-1.1755294033020072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40445436558920217,0,0,0,0,0,-0.3435787727401642,-0.7947288530291658,-0.6276073438537932,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.18303957071291838,-0.29996145151713816,0.24885434773064477,-0.3563259314415829,0.04740406409363527,-0.05422062465609533,0.08125456776158822,-0.39847565099425825,0.30052646229191576,0.5055179242882883,-0.188182098834923,-0.2775879791266888,-0.3619775650379067,0.2669752529989379,0.25729324386873453,0.0792520229593594,-0.2458310154339404,0.08910549039218293,0.3842977876046802,-0.3549109026448852,0.15003416940922892,-0.0012423617243030596,-0.2656467197036832,0.10226456877569307,-0.2767962347072245,0.30838502351372604,-0.03593310875672754,0.0972477948184477,0.624930071863618,0,0,0.2147861927084205,0,-0.44801806251725224,0,0,-0.2459296896882731,0.2147861927084205,0,-0.1786121262520151,-0.24471832250848807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3293533527131784,0,0,0,0,0,0,-0.29493797742688616,0,0,0,0,0,-0.1786121262520151,-0.20329974000876413,-0.4143407472979748,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
-0.27021512840730744,-0.3326075263617302,0.14582624876848682,0.10524888353653551,-0.15893087833870778,-0.2470139101834087,0.2548664528192629,-0.354574124738638,0.32448705589624105,0.45391871699844355,-0.213987673690604,-0.3750835319777504,-0.34049801082709485,-0.035917630331177265,0.2733810125993374,-0.21849704582568796,-0.2568968380224206,0.3309059478181177,0.30712701719034824,-0.41158860227105226,0.3223144183503276,-0.12567703839423577,-0.22616040126515866,0.19410826045032759,-0.2690856296359352,0.3828786861183499,-0.2390448369019843,0.08848226471780862,0.6350458261789527,0,0,0.2379526577925407,0,-0.2770273227785719,0,-0.22616040126515866,-0.0667390576237083,0.2379526577925407,-0.2684030834361934,-0.16684764405927074,-0.2770273227785719,0,0,0,0,0,0,0,0,0,0,0,0,-0.22616040126515866,0,0,0,0,0,0,0,0,-0.30387746481126326,0,0,0,0,0,0,0,0,0,0,0,0,-0.16684764405927074,-0.4045982962141737,0,0,0,0,0,0,0,0,0,0,0,L2_Logistic_Regression
